Frequencies, 250.0, 500.0, 1000.0, 2000.0, 4000.0, 8000.0, 16000.0
Outdoors_Floor, 0.2, 0.5, 0.19, 0.35, 0.35, 0.35, 0.35
Outdoors_Floor, 0.5
Outdoors_Ceiling, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Outdoors_Ceiling, 0.5
Outdoors_West, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Outdoors_West, 0.5
Outdoors_East, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Outdoors_East, 0.5
Outdoors_North, 0.03, 0.03, 0.04, 0.05, 0.07, 0.07, 0.07
Outdoors_North, 0.5
Outdoors_South, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Outdoors_South, 0.5
Large_exhibit_Floor, 0.01, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02
Large_exhibit_Floor, 0.02
Large_exhibit_Ceiling, 0.05, 0.05, 0.04, 0.04, 0.04, 0.04, 0.04
Large_exhibit_Ceiling, 0.02
Large_exhibit_West, 0.05, 0.05, 0.04, 0.04, 0.04, 0.04, 0.04
Large_exhibit_West, 0.02
Large_exhibit_East, 0.05, 0.05, 0.04, 0.04, 0.04, 0.04, 0.04
Large_exhibit_East, 0.02
Large_exhibit_North, 0.05, 0.05, 0.04, 0.04, 0.04, 0.04, 0.04
Large_exhibit_North, 0.02
Large_exhibit_South, 0.05, 0.05, 0.04, 0.04, 0.04, 0.04, 0.04
Large_exhibit_South, 0.02
Small_exhibit_Floor, 0.01, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02
Small_exhibit_Floor, 0.1
Small_exhibit_Ceiling, 0.01, 0.02, 0.02, 0.02, 0.03, 0.03, 0.03
Small_exhibit_Ceiling, 0.1
Small_exhibit_West, 0.01, 0.02, 0.02, 0.02, 0.03, 0.03, 0.03
Small_exhibit_West, 0.1
Small_exhibit_East, 0.01, 0.02, 0.02, 0.02, 0.03, 0.03, 0.03
Small_exhibit_East, 0.1
Small_exhibit_North, 0.01, 0.02, 0.02, 0.02, 0.03, 0.03, 0.03
Small_exhibit_North, 0.1
Small_exhibit_South, 0.01, 0.02, 0.02, 0.02, 0.03, 0.03, 0.03
Small_exhibit_South, 0.1
Ballroom_Floor, 0.01, 0.01, 0.01, 0.02, 0.02, 0.02, 0.02
Ballroom_Floor, 0.05
Ballroom_Ceiling, 0.12, 0.08, 0.06, 0.06, 0.04, 0.04, 0.04
Ballroom_Ceiling, 0.5
Ballroom_West, 0.12, 0.1, 0.08, 0.07, 0.06, 0.06, 0.06
Ballroom_West, 0.5
Ballroom_East, 0.04, 0.11, 0.17, 0.24, 0.35, 0.35, 0.35
Ballroom_East, 0.5
Ballroom_North, 0.12, 0.1, 0.08, 0.07, 0.06, 0.06, 0.06
Ballroom_North, 0.5
Ballroom_South, 0.12, 0.1, 0.08, 0.07, 0.06, 0.06, 0.06
Ballroom_South, 0.5
Hallway_Floor, 0.01, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02
Hallway_Floor, 0.2
Hallway_Ceiling, 0.03, 0.03, 0.04, 0.05, 0.07, 0.07, 0.07
Hallway_Ceiling, 0.2
Hallway_West, 0.03, 0.03, 0.04, 0.05, 0.07, 0.07, 0.07
Hallway_West, 0.2
Hallway_East, 0.03, 0.03, 0.04, 0.05, 0.07, 0.07, 0.07
Hallway_East, 0.2
Hallway_North, 0.03, 0.03, 0.04, 0.05, 0.07, 0.07, 0.07
Hallway_North, 0.2
Hallway_South, 0.03, 0.03, 0.04, 0.05, 0.07, 0.07, 0.07
Hallway_South, 0.2
Meeting_room_Floor, 0.11, 0.1, 0.07, 0.06, 0.07, 0.07, 0.07
Meeting_room_Floor, 0.3
Meeting_room_Ceiling, 0.19, 0.14, 0.08, 0.13, 0.1, 0.1, 0.1
Meeting_room_Ceiling, 0.3
Meeting_room_West, 0.18, 0.11, 0.08, 0.07, 0.06, 0.06, 0.06
Meeting_room_West, 0.3
Meeting_room_East, 0.18, 0.11, 0.08, 0.07, 0.06, 0.06, 0.06
Meeting_room_East, 0.3
Meeting_room_North, 0.18, 0.11, 0.08, 0.07, 0.06, 0.06, 0.06
Meeting_room_North, 0.3
Meeting_room_South, 0.18, 0.11, 0.08, 0.07, 0.06, 0.06, 0.06
Meeting_room_South, 0.3
Meeting_room_SouthEast, 0.18, 0.11, 0.08, 0.07, 0.06, 0.06, 0.06
Meeting_room_SouthEast, 0.3
Meeting_room_NorthEast, 0.18, 0.11, 0.08, 0.07, 0.06, 0.06, 0.06
Meeting_room_NorthEast, 0.3
Meeting_room_NorthWest, 0.18, 0.11, 0.08, 0.07, 0.06, 0.06, 0.06
Meeting_room_NorthWest, 0.3
Meeting_room_SouthWest, 0.18, 0.11, 0.08, 0.07, 0.06, 0.06, 0.06
Meeting_room_SouthWest, 0.3
Cinema_Floor, 0.06, 0.14, 0.37, 0.6, 0.65, 0.65, 0.65
Cinema_Floor, 0.5
Cinema_Ceiling, 0.35, 0.55, 0.72, 0.7, 0.65, 0.65, 0.65
Cinema_Ceiling, 0.5
Cinema_West, 0.35, 0.55, 0.72, 0.7, 0.65, 0.65, 0.65
Cinema_West, 0.5
Cinema_East, 0.35, 0.55, 0.72, 0.7, 0.65, 0.65, 0.65
Cinema_East, 0.5
Cinema_North, 0.35, 0.55, 0.72, 0.7, 0.65, 0.65, 0.65
Cinema_North, 0.5
Cinema_South, 0.35, 0.55, 0.72, 0.7, 0.65, 0.65, 0.65
Cinema_South, 0.5
Cinema_WestL, 0.35, 0.55, 0.72, 0.7, 0.65, 0.65, 0.65
Cinema_WestL, 0.5
Cinema_NorthL, 0.35, 0.55, 0.72, 0.7, 0.65, 0.65, 0.65
Cinema_NorthL, 0.5
Restroom_Floor, 0.01, 0.01, 0.01, 0.02, 0.02, 0.02, 0.02
Restroom_Floor, 0.3
Restroom_Ceiling, 0.01, 0.01, 0.01, 0.02, 0.02, 0.02, 0.02
Restroom_Ceiling, 0.3
Restroom_West, 0.01, 0.01, 0.01, 0.02, 0.02, 0.02, 0.02
Restroom_West, 0.3
Restroom_East, 0.01, 0.01, 0.01, 0.02, 0.02, 0.02, 0.02
Restroom_East, 0.3
Restroom_North, 0.01, 0.01, 0.01, 0.02, 0.02, 0.02, 0.02
Restroom_North, 0.3
Restroom_South, 0.01, 0.01, 0.01, 0.02, 0.02, 0.02, 0.02
Restroom_South, 0.3
